Deal date,Status,Product,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected total,Provisions,Expected till date,Collected till date,Collected till date by owner,Expected IRR,Actual IRR
11-Mar-25,Executed,claim,16161.57,0.05,15305,0,856.57,5,0,0,125,0,15180,12389.5,0,12389.5,3772.07,16080.76,80.81,16021.89,12389.5,12389.5,0.2,-0.37
11-Mar-25,Executed,claim,12073.64,0.05,11433.71,0,639.93,5,0,0,0,0,11433.71,0,0,0,12073.64,12013.27,60.37,12013.27,0,0,0.21,0
11-Mar-25,Executed,claim,9540.99,0.05,9035.31,0,505.68,3,0,0,0,0,9035.31,5008.37,707.4,5715.77,3825.22,9493.28,47.71,9493.28,5715.77,5715.77,0.21,0
11-Mar-25,Completed,claim,2507.3,0.05,2374.41,0,132.89,1,0,0,0,0,2374.41,2507.3,0,2507.3,0,2494.76,12.54,2428.34,2507.3,2507.3,0.18,0.38
11-Mar-25,Completed,claim,1559.01,0.05,1476.32,0,82.69,13,0,0,0,0,1476.32,1559.01,0,1559.01,0,1551.09,7.92,1513.68,1559.01,1559.01,0.19,0.34
11-Mar-25,Completed,claim,1324.18,0.05,1253.99,0,70.19,2,0,0,0,0,1253.99,1324.18,0,1324.18,0,1317.56,6.62,1316.26,1324.18,1324.18,0.21,0.11
11-Mar-25,Completed,claim,20269.72,0.06,19154.05,19154.05,1115.67,166,0,0,125,0,19029.05,20269.72,0,20269.72,0,20168.12,101.6,13447.61,20269.72,20269.72,0.11,0.63
11-Mar-25,Completed,claim,8711.75,0.06,8230.76,0,480.99,117,0,0,125,0,8105.76,7867.72,844.03,8711.75,0,8666.86,44.89,8295.46,8711.75,8711.75,0.2,0.51
11-Mar-25,Completed,claim,3332.7,0.05,3182.69,0,150.01,5,0,0,125,0,3057.69,2028.6,1304.1,3332.7,0,3315.5,17.2,2815.15,3332.7,3332.7,0.18,0.3
12-Mar-25,Completed,claim,133425.5,0.05,127287.53,0,6137.97,81,0,0,125,0,127162.53,133425.5,0,133425.5,0,132758.8,666.7,132746.6,133425.5,133425.5,0.2,0.52
12-Mar-25,Executed,claim,9591.69,0.05,9083.31,0,508.38,3,0,0,125,0,8958.31,0,0,0,9591.69,9543.48,48.21,9543.48,0,0,0.21,0
12-Mar-25,Completed,claim,4562.49,0.05,4320.67,0,241.82,2,0,0,0,0,4320.67,4562.49,0,4562.49,0,4539.79,22.7,4418.87,4562.49,4562.49,0.18,0.38
12-Mar-25,Completed,claim,4422.82,0.05,4188.39,0,234.43,5,0,0,0,0,4188.39,4422.82,0,4422.82,0,4400.59,22.23,4388.87,4422.82,4422.82,0.21,0.11
12-Mar-25,Completed,claim,1378.91,0.05,1305.76,0,73.15,19,0,0,0,0,1305.76,1378.91,0,1378.91,0,1372.18,6.73,1319.88,1378.91,1378.91,0.18,0.38
12-Mar-25,Executed,claim,90885.23,0.06,85230.52,0,5654.71,698,8787,0,125,0,76318.52,64567.08,19818.29,84385.37,6499.86,90429.64,455.59,75033.78,84347.37,84347.37,0.17,-0.07
12-Mar-25,Executed,claim,26325.09,0.05,25018.59,0,1306.5,323,0,0,125,0,24893.59,21904.54,4420.56,26325.1,-0.01,26194.19,130.9,25588.24,25118.02,25118.02,0.21,0.01
12-Mar-25,Executed,claim,30262.5,0.07,28022.01,0,2240.49,747,6154,0,125,0,21743.01,26311.2,3556.1,29867.3,395.2,30110.3,152.2,26224,29867.3,29867.3,0.22,0.47
12-Mar-25,Executed,claim,24247.54,0.06,22690.52,0,1557.02,756,9763,0,125,0,12802.52,24168.39,21.51,24189.9,57.64,24125.54,122,21000.39,24189.9,24189.9,0.19,0.49
13-Mar-25,Completed,claim,883927.85,0.04,850766.99,0,33160.86,2473,12520,0,125,0,838121.99,854979.95,28947.9,883927.85,0,879508.79,4419.06,812447.01,883927.85,883927.85,0.12,0.54
13-Mar-25,Completed,claim,57558.12,0.05,54796.01,0,2762.11,826,0,0,125,0,54671.01,55535.62,2022.5,57558.12,0,57270.82,287.3,56635.79,57558.12,57558.12,0.23,1
13-Mar-25,Executed,claim,16527.49,0.05,15651.36,0,876.13,33,0,0,125,0,15526.36,1147.37,0,1147.37,15380.12,16445.98,81.51,16418.45,1147.37,1147.37,0.21,0
13-Mar-25,Completed,claim,11150.44,0.05,10559.45,0,590.99,4,0,0,0,0,10559.45,11150.44,0,11150.44,0,11094.75,55.69,11090.47,11150.44,11150.44,0.21,0.11
13-Mar-25,Completed,claim,10994.56,0.05,10411.83,0,582.73,4,0,0,0,0,10411.83,10994.56,0,10994.56,0,10939.65,54.91,10938.93,10994.56,10994.56,0.21,0.11
13-Mar-25,Completed,claim,4873.78,0.05,4615.45,0,258.33,4,0,0,0,0,4615.45,4873.78,0,4873.78,0,4849.55,24.23,4770.42,4873.78,4873.78,0.19,0.19
13-Mar-25,Completed,claim,4300.5,0.05,4072.56,0,227.94,2,0,0,0,0,4072.56,4300.5,0,4300.5,0,4279.02,21.48,4279.02,4300.5,4300.5,0.21,0.11
13-Mar-25,Completed,claim,4169.52,0.05,3948.53,0,220.99,1,0,0,0,0,3948.53,4169.52,0,4169.52,0,4148.86,20.66,4035.75,4169.52,4169.52,0.18,0.39
13-Mar-25,Completed,claim,3439.13,0.05,3256.69,0,182.44,33,0,0,0,0,3256.69,3439.13,0,3439.13,0,3421.78,17.35,1660.9,3439.13,3439.13,0.1,0.22
13-Mar-25,Completed,claim,3087.72,0.05,2924.07,0,163.65,1,0,0,0,0,2924.07,3087.72,0,3087.72,0,3072.02,15.7,2969.33,3087.72,3087.72,0.22,1.5
13-Mar-25,Completed,claim,2856.94,0.05,2705.5,0,151.44,3,0,0,0,0,2705.5,2856.94,0,2856.94,0,2842.73,14.21,2841.73,2856.94,2856.94,0.21,0.82
13-Mar-25,Completed,claim,16178.41,0.06,15264.17,0,914.24,31,0,0,125,0,15139.17,15482.41,696,16178.41,0,16097.01,81.4,7857.2,16178.41,16178.41,0.09,0.89
13-Mar-25,Completed,claim,15282.97,0.04,14630.77,0,652.2,168,0,0,125,0,14505.77,14662.1,620.87,15282.97,0,15205.87,77.1,14731.16,15282.97,15282.97,0.17,0.45
13-Mar-25,Completed,claim,27656.25,0.06,26069.84,0,1586.41,36,4965,0,125,0,20979.84,27655.95,0.3,27656.25,0,27518.7,137.55,26204.71,27656.25,27656.25,0.2,0.67
13-Mar-25,Completed,claim,15669.65,0.06,14782.69,0,886.96,17,0,0,0,0,14782.69,15669.64,0.01,15669.65,0,15590.99,78.66,14735.9,15669.65,15669.65,0.2,0.79
13-Mar-25,Completed,claim,6872.07,0.06,6476.11,0,395.96,15,0,0,0,0,6476.11,6872.07,0,6872.07,0,6837.75,34.32,6522.8,6872.07,6872.07,0.23,0.82
13-Mar-25,Completed,claim,6561.33,0.06,6175.33,0,386,5,0,0,0,0,6175.33,6561.33,0,6561.33,0,6528.32,33.01,6237.15,6561.33,6561.33,0.23,0.78
13-Mar-25,Completed,claim,5171.61,0.06,4874.2,0,297.41,9,0,0,0,0,4874.2,5171.61,0,5171.61,0,5145.79,25.82,4902.39,5171.61,5171.61,0.24,0.88
13-Mar-25,Executed,claim,4356.37,0.06,4105.34,0,251.03,4,0,0,0,0,4105.34,4077.1,0,4077.1,279.27,4334.17,22.2,4144.61,4077.1,4077.1,0.25,-0.11
13-Mar-25,Completed,claim,2581.8,0.06,2435.55,0,146.25,5,0,0,0,0,2435.55,2581.8,0,2581.8,0,2568.87,12.93,2435.23,2581.8,2581.8,0.23,1.08
14-Mar-25,Completed,claim,16301.41,0.05,15437.16,0,864.25,51,0,0,125,0,15312.16,16301.41,0,16301.41,0,16220.09,81.32,15903.74,16301.41,16301.41,0.19,0.24
14-Mar-25,Executed,claim,15237.14,0.05,14429.44,0,807.7,21,0,0,0,0,14429.44,1464.74,0,1464.74,13772.4,15160.62,76.52,15119.98,1464.74,1464.74,0.21,0
14-Mar-25,Executed,claim,4593.77,0.05,4350.23,0,243.54,12,0,0,0,0,4350.23,292.3,0,292.3,4301.47,4570.68,23.09,4562.72,292.3,292.3,0.21,0
14-Mar-25,Completed,claim,4301.47,0.05,4073.49,0,227.98,1,0,0,0,0,4073.49,4301.47,0,4301.47,0,4279.9,21.57,4279.9,4301.47,4301.47,0.21,0.66
14-Mar-25,Completed,claim,4301.47,0.05,4073.49,0,227.98,1,0,0,0,0,4073.49,4301.47,0,4301.47,0,4279.9,21.57,4279.9,4301.47,4301.47,0.21,0.11
14-Mar-25,Completed,claim,917100,0.04,885001.5,885001.5,32098.5,365,0,0,125,0,884876.5,914400,2700,917100,0,912514.5,4585.5,911541,917100,917100,0.13,0.34
14-Mar-25,Completed,claim,12348.23,0.06,11608.35,0,739.88,22,0,0,125,0,11483.35,11292.37,1055.86,12348.23,0,12286.73,61.5,11599.21,12348.23,12348.23,0.24,0.71
17-Mar-25,Completed,claim,48801.4,0.06,45928.95,0,2872.45,1323,45803,0,125,0,0.95,43965,4836.4,48801.4,0,48557.7,243.7,44545.01,48801.4,48801.4,0.17,0.53
17-Mar-25,Executed,claim,70211.71,0.06,66057.57,0,4154.14,1747,65932,0,125,0,0.57,69985.14,52.81,70037.95,173.76,69858.22,353.49,65788.02,70037.95,70037.95,0.2,0.5
17-Mar-25,Completed,claim,41003.63,0.04,39401.93,0,1601.7,496,0,0,125,0,39276.93,41003.56,0.07,41003.63,0,40797.71,205.92,40066.87,41003.63,41003.63,0.19,0.51
17-Mar-25,Completed,claim,19308.74,0.04,18553.79,0,754.95,368,0,0,0,0,18553.79,19308.72,0.02,19308.74,0,19211.96,96.78,18864.7,19308.74,19308.74,0.19,0.52
17-Mar-25,Executed,claim,26022.72,0.05,24642,11477.7,1380.72,324,603,0,125,0,23914,15388.21,10.16,15398.37,10624.35,25892.88,129.84,23014.37,15398.37,15398.37,0.16,0
17-Mar-25,Completed,claim,13174.68,0.05,12476.39,0,698.29,5,0,0,0,0,12476.39,13174.68,0,13174.68,0,13108.78,65.9,13108.78,13174.68,13174.68,0.21,0.11
17-Mar-25,Completed,claim,11464.6,0.05,10856.96,0,607.64,3,0,0,0,0,10856.96,10806.72,657.88,11464.6,0,11407.25,57.35,11407.25,11464.6,11464.6,0.21,0.11
17-Mar-25,Completed,claim,10320.26,0.05,9773.26,0,547,7,0,0,0,0,9773.26,9954.21,366.05,10320.26,0,10268.93,51.33,9078.93,10320.26,10320.26,0.15,0.17
17-Mar-25,Executed,claim,7989.36,0.05,7565.91,0,423.45,3,0,0,0,0,7565.91,6242.97,0,6242.97,1746.39,7949.33,40.03,7877.69,6242.97,6242.97,0.2,-0.46
17-Mar-25,Completed,claim,7677.14,0.05,7270.22,0,406.92,5,0,0,0,0,7270.22,7677.14,0,7677.14,0,7638.78,38.36,7617.76,7677.14,7677.14,0.21,0.12
17-Mar-25,Completed,claim,6553.43,0.05,6206.07,0,347.36,4,0,0,0,0,6206.07,6553.43,0,6553.43,0,6520.67,32.76,6519.88,6553.43,6553.43,0.21,0.11
17-Mar-25,Completed,claim,6333.95,0.05,5998.25,0,335.7,2,0,0,0,0,5998.25,6333.95,0,6333.95,0,6302.27,31.68,6302.27,6333.95,6333.95,0.21,0.11
17-Mar-25,Executed,claim,5904.79,0.05,5591.76,0,313.03,15,0,0,0,0,5591.76,5194.18,0,5194.18,710.61,5875.32,29.47,5844.68,5194.18,5194.18,0.2,-0.46
17-Mar-25,Completed,claim,4970.98,0.05,4707.43,44.08,263.55,17,0,0,0,0,4707.43,4503.37,467.61,4970.98,0,4946.11,24.87,4850.48,4970.98,4970.98,0.19,0.19
17-Mar-25,Completed,claim,4853.88,0.05,4596.62,0,257.26,2,0,0,0,0,4596.62,4853.88,0,4853.88,0,4829.47,24.41,4683.86,4853.88,4853.88,0.18,0.43
17-Mar-25,Executed,claim,3254.21,0.05,3081.73,0,172.48,2,0,0,0,0,3081.73,1678.93,0,1678.93,1575.28,3237.93,16.28,3237.93,1678.93,1678.93,0.21,0
17-Mar-25,Completed,claim,2836.16,0.05,2685.84,0,150.32,1,0,0,0,0,2685.84,2836.16,0,2836.16,0,2821.97,14.19,2821.97,2836.16,2836.16,0.21,0.74
17-Mar-25,Completed,claim,27915.66,0.05,26559.94,0,1355.72,56,597,0,125,0,25837.94,21923.86,5991.8,27915.66,0,27776.46,139.2,27693.05,27915.66,27915.66,0.22,0.8
17-Mar-25,Completed,claim,1444.2,0.05,1371.96,0,72.24,9,0,0,125,0,1246.96,1291.2,153,1444.2,0,1437.2,7,1437.2,1444.2,1444.2,0.22,0.67
17-Mar-25,Completed,claim,169803.08,0.05,161310.37,0,8492.71,756,2527,0,125,0,158658.37,158468.9,11334.18,169803.08,0,168953.19,849.89,167500.74,169803.08,169803.08,0.2,0.47
17-Mar-25,Completed,claim,49646.3,0.05,47162.76,0,2483.54,274,1383,0,125,0,45654.76,47106.3,2540,49646.3,0,49397.2,249.1,49301.21,49646.3,49646.3,0.2,0.63
17-Mar-25,Completed,claim,249900,0.05,238654.5,0,11245.5,56,0,0,125,0,238529.5,249900,0,249900,0,248650.5,1249.5,247486.9,249900,249900,0.3,0.54
17-Mar-25,Completed,claim,125307,0.06,118415.09,0,6891.91,9,0,0,125,0,118290.09,113622.11,11684.89,125307,0,124680.6,626.4,124680.6,125307,125307,0.25,1.16
17-Mar-25,Completed,claim,57265.88,0.05,54607.93,0,2657.95,156,8478,0,125,0,46004.93,46766.66,10499.22,57265.88,0,56978.09,287.79,56660.94,57265.88,57265.88,0.22,0.55
17-Mar-25,Completed,claim,28815.38,0.04,27562.56,0,1252.82,293,0,0,125,0,27437.56,25922.14,2893.24,28815.38,0,28670.68,144.7,27724.9,28815.38,28815.38,0.17,0.39
17-Mar-25,Completed,claim,25839.03,0.06,24378.84,0,1460.19,46,0,0,125,0,24253.84,25834.07,4.96,25839.03,0,25709.73,129.3,23226,25839.03,25839.03,0.19,0.76
17-Mar-25,Completed,claim,135833.26,0.04,130531.81,0,5301.45,806,14110,0,125,0,116296.81,123827.61,12005.65,135833.26,0,135154.56,678.7,132821.12,135833.26,135833.26,0.18,0.49
17-Mar-25,Completed,claim,115127.4,0.04,110633.96,0,4493.44,764,0,0,0,0,110633.96,108806.94,6320.46,115127.4,0,114552,575.4,112551.93,115127.4,115127.4,0.18,0.49
17-Mar-25,Completed,claim,189607.64,0.05,180446.14,0,9161.5,1144,12963,0,125,0,167358.14,161518.25,28089.39,189607.64,0,188658.24,949.4,186203.54,189607.64,189607.64,0.23,0.4
17-Mar-25,Completed,claim,115300,0.05,110111.5,26740,5188.5,23,0,0,125,0,109986.5,104100,11200,115300,0,114723.4,576.6,113531.1,115300,115300,0.23,0.47
17-Mar-25,Executed,claim,2460093.89,0.05,2337066.91,0,123026.98,4997,334142,0,125,0,2002799.91,2384801.13,53245.89,2438047.02,22046.87,2447793.29,12300.6,2447042.49,2434173.82,2434173.82,0.21,0.28
17-Mar-25,Completed,claim,194625,0.05,185574.91,185574.91,9050.09,11,0,10000,125,0,175449.91,193300.31,1324.69,194625,0,193651.9,973.1,192008.9,194625,194625,0.21,0.89
18-Mar-25,Executed,claim,295711.06,0.05,282105.13,0,13605.93,177,0,0,125,0,281980.13,2352.36,293358.7,295711.06,0,294231.37,1479.69,294203.97,2481.32,2481.32,0.2,0
18-Mar-25,Completed,claim,17101.78,0.06,16029.64,0,1072.14,35,0,0,125,0,15904.64,16145.25,956.53,17101.78,0,17015.88,85.9,16880.28,17101.78,17101.78,0.28,0.9
18-Mar-25,Completed,claim,93838.41,0.05,89521.53,0,4316.88,58,0,0,125,0,89396.53,93838.41,0,93838.41,0,93369.41,469,93344.51,93838.41,93838.41,0.14,0.56
18-Mar-25,Completed,claim,304232.11,0.05,290540.24,0,13691.87,541,0,0,125,0,290415.24,291004.22,13227.89,304232.11,0,302711.21,1520.9,302675.35,304232.11,304232.11,0.2,0.86
18-Mar-25,Completed,claim,87893.83,0.05,83938.17,0,3955.66,172,0,0,0,0,83938.17,84367.87,3525.96,87893.83,0,87454.41,439.42,87440.66,87893.83,87893.83,0.2,0.8
18-Mar-25,Completed,claim,41521.3,0.05,39652.67,0,1868.63,88,0,0,0,0,39652.67,41001.53,519.77,41521.3,0,41313.72,207.58,41307.24,41521.3,41521.3,0.2,0.77
18-Mar-25,Completed,claim,4246.13,0.05,4020.95,0,225.18,29,0,0,125,0,3895.95,4246.13,0,4246.13,0,4224.68,21.45,4106.4,4246.13,4246.13,0.18,0.43
18-Mar-25,Completed,claim,3909.62,0.05,3702.4,0,207.22,2,0,0,0,0,3702.4,3909.62,0,3909.62,0,3889.87,19.75,3882.43,3909.62,3909.62,0.21,0.12
18-Mar-25,Completed,claim,3568.26,0.05,3379.05,465.41,189.21,22,0,0,0,0,3379.05,2632.94,935.32,3568.26,0,3550.33,17.93,3435.15,3568.26,3568.26,0.19,0.13
18-Mar-25,Completed,claim,2737.6,0.05,2592.5,0,145.1,1,0,0,0,0,2592.5,2737.6,0,2737.6,0,2723.99,13.61,2641.76,2737.6,2737.6,0.18,0.44
18-Mar-25,Completed,claim,2268.36,0.05,2148.13,0,120.23,1,0,0,0,0,2148.13,2268.36,0,2268.36,0,2257.08,11.28,2188.95,2268.36,2268.36,0.18,0.44
18-Mar-25,Completed,claim,1602.43,0.05,1517.5,0,84.93,1,0,0,0,0,1517.5,1602.43,0,1602.43,0,1594.33,8.1,1594.33,1602.43,1602.43,0.21,0.54
18-Mar-25,Completed,claim,1444.27,0.05,1367.67,0,76.6,13,0,0,0,0,1367.67,1416.82,27.45,1444.27,0,1437.37,6.9,686.93,1444.27,1444.27,0.1,0.25
18-Mar-25,Completed,claim,17192.65,0.05,16279.75,0,912.9,16,11542,0,125,0,4612.75,16300.5,892.15,17192.65,0,17106.25,86.4,16988.29,17192.65,17192.65,0.22,0.66
19-Mar-25,Completed,claim,57086.04,0.06,53924.12,0,3161.92,98,1480,0,125,0,52319.12,50803.11,6282.93,57086.04,0,56800.54,285.5,51287.77,57086.04,57086.04,0.17,0.81
19-Mar-25,Completed,claim,10852.31,0.05,10277.12,0,575.19,4,4382,0,125,0,5770.12,10852.31,0,10852.31,0,10798.13,54.18,10798.13,10852.31,10852.31,0.21,0.11
19-Mar-25,Completed,claim,7893.8,0.05,7475.41,0,418.39,2,0,0,0,0,7475.41,7893.8,0,7893.8,0,7854.03,39.77,7617.03,7893.8,7893.8,0.18,0.45
19-Mar-25,Executed,claim,7727.96,0.05,7318.36,0,409.6,2,0,0,0,0,7318.36,3390.41,0,3390.41,4337.55,7689.38,38.58,7689.38,3390.41,3390.41,0.21,0
19-Mar-25,Completed,claim,6948.31,0.05,6579.98,0,368.33,15,0,0,0,0,6579.98,6759.33,188.98,6948.31,0,6913.31,35,6853.85,6948.31,6948.31,0.2,0.14
19-Mar-25,Executed,claim,6091.63,0.05,5768.76,0,322.87,3,0,0,0,0,5768.76,33.39,0,33.39,6058.24,6061.21,30.42,6060.21,33.39,33.39,0.21,0
19-Mar-25,Completed,claim,5197.16,0.05,4921.7,0,275.46,2,0,0,0,0,4921.7,5197.16,0,5197.16,0,5171.21,25.95,5171.21,5197.16,5197.16,0.21,0.11
19-Mar-25,Executed,claim,4611.23,0.05,4366.76,0,244.47,13,0,0,0,0,4366.76,613.18,0,613.18,3998.05,4587.59,23.64,4582.14,613.18,613.18,0.21,0
19-Mar-25,Completed,claim,2922.98,0.05,2768.05,0,154.93,2,0,0,0,0,2768.05,2922.98,0,2922.98,0,2908.39,14.59,2908.39,2922.98,2922.98,0.21,1.07
19-Mar-25,Executed,claim,53673.19,0.06,50331.01,0,3342.18,705,3360,0,125,0,46846.01,34580.27,11069.07,45649.34,8023.85,53406.79,266.4,46460.92,45318.06,45318.06,0.18,-0.46
19-Mar-25,Completed,claim,36631.11,0.06,34573.05,0,2058.06,28,0,0,125,0,34448.05,36631.11,0,36631.11,0,36448.07,183.04,35820.81,36631.11,36631.11,0.26,1.6
19-Mar-25,Completed,claim,16497.21,0.06,15503.56,0,993.65,14,0,0,0,0,15503.56,16497.21,0,16497.21,0,16414.82,82.39,16224.16,16497.21,16497.21,0.26,0.73
19-Mar-25,Completed,claim,7889.7,0.06,7435.99,0,453.71,10,0,0,0,0,7435.99,7889.7,0,7889.7,0,7850.25,39.45,7521.62,7889.7,7889.7,0.25,1.67
19-Mar-25,Completed,claim,7480.59,0.06,7035.15,0,445.44,8,0,0,0,0,7035.15,7480.59,0,7480.59,0,7443.62,36.97,7284.78,7480.59,7480.59,0.25,0.9
19-Mar-25,Completed,claim,6564.13,0.06,6157.86,0,406.27,3,0,0,0,0,6157.86,6564.13,0,6564.13,0,6531.33,32.8,6487.12,6564.13,6564.13,0.28,0.74
19-Mar-25,Completed,claim,4756.48,0.06,4486.48,0,270,5,0,0,0,0,4486.48,4756.48,0,4756.48,0,4732.37,24.11,4595.69,4756.48,4756.48,0.25,1.16
19-Mar-25,Completed,claim,2373.07,0.06,2242.24,0,130.83,2,0,0,0,0,2242.24,2373.07,0,2373.07,0,2361.28,11.79,2354.57,2373.07,2373.07,0.37,1.76
20-Mar-25,Completed,claim,59100,0.05,56440.5,0,2659.5,18,0,0,125,0,56315.5,59100,0,59100,0,58804.5,295.5,58190.7,59100,59100,0.26,0.41
20-Mar-25,Completed,claim,240600,0.05,229773,0,10827,55,0,0,125,0,229648,236100,4500,240600,0,239396.9,1203.1,238266.6,240600,240600,0.3,0.39
20-Mar-25,Completed,claim,9095.1,0.05,8612.82,1174.17,482.28,47,8488,0,125,0,-0.18,9093,2.1,9095.1,0,9049.83,45.27,8759.79,9095.1,9095.1,0.19,0.13
20-Mar-25,Completed,claim,6902.81,0.05,6536.95,0,365.86,2,6536.5,0,0,0,0.45,6902.81,0,6902.81,0,6868.34,34.47,6868.34,6902.81,6902.81,0.21,0.11
20-Mar-25,Completed,claim,5168.87,0.05,4894.83,0,274.04,20,4894.5,0,0,0,0.33,5168.87,0,5168.87,0,5142.95,25.92,4685.27,5168.87,5168.87,0.16,0.42
20-Mar-25,Executed,claim,4587.17,0.05,4344.04,0,243.13,1,220,0,0,0,4124.04,0,0,0,4587.17,4564.27,22.9,4564.27,0,0,0.21,0
20-Mar-25,Completed,claim,4442.07,0.05,4206.62,0,235.45,4,0,0,0,0,4206.62,4442.07,0,4442.07,0,4419.89,22.18,4419.89,4442.07,4442.07,0.21,0.11
20-Mar-25,Executed,claim,4011.24,0.05,3798.6,0,212.64,8,0,0,0,0,3798.6,1186.84,0,1186.84,2824.4,3990.64,20.6,3527.87,1186.84,1186.84,0.16,0
20-Mar-25,Completed,claim,2714.99,0.05,2570.99,0,144,25,0,0,0,0,2570.99,2714.99,0,2714.99,0,2701.18,13.81,2623.5,2714.99,2714.99,0.18,0.46
20-Mar-25,Completed,claim,1851.44,0.05,1753.31,0,98.13,1,0,0,0,0,1753.31,1851.44,0,1851.44,0,1842.2,9.24,1842.2,1851.44,1851.44,0.21,0.11
20-Mar-25,Executed,claim,1141.51,0.05,1080.99,0,60.52,4,0,0,0,0,1080.99,296.11,0,296.11,845.4,1135.72,5.79,1130.16,296.11,296.11,0.21,0
20-Mar-25,Completed,claim,5165.05,0.05,4897.22,0,267.83,5,384,0,125,0,4388.22,4665.05,500,5165.05,0,5139.45,25.6,5133.15,5165.05,5165.05,0.22,0.81
20-Mar-25,Completed,claim,32326.52,0.06,30507.16,0,1819.36,55,1638,0,125,0,28744.16,31587.35,739.17,32326.52,0,32164.12,162.4,31890.45,32326.52,32326.52,0.26,0.98
20-Mar-25,Completed,claim,151084.88,0.04,144443.01,0,6641.87,750,100000,0,125,0,44318.01,141484.38,9600.5,151084.88,0,150327.69,757.19,147177.07,151084.88,151084.88,0.18,0.43
20-Mar-25,Executed,claim,14730.08,0.05,14060.53,0,669.55,158,1588,0,125,0,12347.53,13390.68,1164.95,14555.63,174.45,14654.99,75.09,14044.4,14555.63,14555.63,0.17,0.27
20-Mar-25,Executed,claim,55740.41,0.06,52279.66,0,3460.75,481,0,0,125,0,52154.66,53574.49,0,53574.49,2165.92,55461.02,279.39,52092.21,53574.49,53574.49,0.22,0.14
20-Mar-25,Completed,claim,130090.89,0.05,123516.25,0,6574.64,399,13422,0,125,0,109969.25,115089.21,15001.68,130090.89,0,129439.1,651.79,127694.4,130090.89,130090.89,0.25,0.38
21-Mar-25,Executed,claim,61320.1,0.07,57272.32,0,4047.78,622,0,5000,125,0,52147.32,51423.63,9896.47,61320.1,0,61014.39,305.71,51541.07,60911.69,60911.69,0.17,0.69
21-Mar-25,Executed,claim,121002.7,0.04,115735.3,0,5267.4,792,2755,0,125,0,112855.3,105072.21,15595.48,120667.69,335.01,120396.31,606.39,116886.49,120667.69,120667.69,0.18,0.33
21-Mar-25,Completed,claim,25409.3,0.06,24010.74,0,1398.56,213,0,0,125,0,23885.74,25409.3,0,25409.3,0,25282.4,126.9,17053.5,25409.3,25409.3,0.11,0.82
21-Mar-25,Executed,claim,11037.61,0.05,10452.57,0,585.04,10,0,0,125,0,10327.57,504.41,0.05,504.46,10533.15,10982.22,55.39,10965.07,504.46,504.46,0.21,0
21-Mar-25,Completed,claim,9991.77,0.05,9462.19,0,529.58,3,0,0,0,0,9462.19,9991.77,0,9991.77,0,9941.8,49.97,9858.15,9991.77,9991.77,0.2,0.14
21-Mar-25,Completed,claim,5285.96,0.05,5005.78,0,280.18,3,0,0,0,0,5005.78,5285.96,0,5285.96,0,5259.45,26.51,5100.73,5285.96,5285.96,0.18,0.47
21-Mar-25,Executed,claim,3298.46,0.05,3123.64,0,174.82,1,0,0,0,0,3123.64,0,0,0,3298.46,3281.98,16.48,3281.98,0,0,0.21,0
21-Mar-25,Completed,claim,2390.85,0.05,2264.13,0,126.72,1,0,0,0,0,2264.13,2390.85,0,2390.85,0,2378.86,11.99,2307.07,2390.85,2390.85,0.18,0.47
21-Mar-25,Completed,claim,1287.68,0.05,1219.38,0,68.3,10,0,0,0,0,1219.38,1287.68,0,1287.68,0,1281.22,6.46,1242.56,1287.68,1287.68,0.18,0.47
21-Mar-25,Completed,claim,21493.1,0.07,20091.96,0,1401.14,614,251,0,125,0,19715.96,21493.1,0,21493.1,0,21385.7,107.4,21038.6,21493.1,21493.1,0.31,0.9
24-Mar-25,Executed,claim,14519.5,0.05,13749.95,0,769.55,6,0,0,125,0,13624.95,51.43,0,51.43,14468.07,14447.02,72.48,14423.76,51.43,51.43,0.21,0
24-Mar-25,Completed,claim,13281.03,0.05,12577.08,0,703.95,12,0,0,0,0,12577.08,13281.03,0,13281.03,0,13214.96,66.07,13174.51,13281.03,13281.03,0.2,0.14
24-Mar-25,Completed,claim,11948.75,0.05,11315.43,0,633.32,5,0,0,0,0,11315.43,11948.75,0,11948.75,0,11889.03,59.72,11889.03,11948.75,11948.75,0.21,0.11
24-Mar-25,Completed,claim,11193.62,0.05,10600.33,0,593.29,5,0,0,0,0,10600.33,7027.04,4166.58,11193.62,0,11137.74,55.88,10979.88,11193.62,11193.62,0.19,0.29
24-Mar-25,Completed,claim,10632.12,0.05,10068.61,0,563.51,3,0,0,0,0,10068.61,10632.12,0,10632.12,0,10578.98,53.14,10578.98,10632.12,10632.12,0.21,0.11
24-Mar-25,Executed,claim,6347.2,0.05,6010.79,0,336.41,3,0,0,0,0,6010.79,0,0,0,6347.2,6315.48,31.72,6315.48,0,0,0.21,0
24-Mar-25,Completed,claim,6176.36,0.05,5849,0,327.36,3,0,0,0,0,5849,6176.36,0,6176.36,0,6145.56,30.8,5960.14,6176.36,6176.36,0.18,0.51
24-Mar-25,Executed,claim,4822.41,0.05,4566.82,0,255.59,2,0,0,0,0,4566.82,0,0,0,4822.41,4798.31,24.1,4798.31,0,0,0.21,0
