ID,Reference,Deal date,Status,Product,Provider,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected collection days,Expected total,Provisions,Expected till date,Collection days so far,Collected till date,Collected till date by owner,Expected IRR,Actual IRR,Actual IRR for owner,VAT on purchased assets,VAT on fees,Owner,Released from,FundStatus,AccountManager,SalesManager,Expected in 30 days,Expected in 60 days,Expected in 90 days,Expected in 120 days,Expected in 150 days,Expected in 180 days,Expected in 210 days,Expected in 240 days,Expected in 270 days,Expected in 300 days,Expected in 330 days,Expected in 360 days,Expected in 390 days,Actual in 30 days,Actual in 60 days,Actual in 90 days,Actual in 120 days,Actual in 150 days,Actual in 180 days,Actual in 210 days,Actual in 240 days,Actual in 270 days,Actual in 300 days,Actual in 330 days,Actual in 360 days,Actual in 390 days
69525369b68538f08ea7fc38,2512/007497/PUBLICLIFE/0041,29 Dec 2025,Executed,claim,PUBLICLIFE,PUBLICLIFE,48930.74,0.06,45923.64,0,3007.1,1206,0,0,185,0,45738.64,48760.02,45.27,48805.29,125.45,112,48687.04,243.7,20851.61,40,47344.48,47344.48,0.2,0.28,0.28,143.2,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,6191.83,20836.61,33661.3,39483.5,43965.22,48184.51,48207.78,48221.47,48227.46,48228.66,48228.66,48687.04,3416.92,45372.78,47145.79,47344.48,47344.48,47344.48,47344.48,47344.48,47344.48,47344.48,47344.48,47344.48,47344.48
695254aeb68538f08ea800f3,2512/007498/HIGHLIFE/0070,29 Dec 2025,Executed,claim,HIGHLIFE,HIGHLIFE,90614.6,0.08,83670.33,0,6944.27,2271,539,0,185,0,82946.33,56233.3,9004.3,65237.6,25377,126,90161.1,453.5,23859.35,32,65161.6,65113.6,0.23,0,0,330.68,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,5384.39,21235.06,49132.82,66463.7,77836.1,89135.6,89566.8,89572.8,89629.9,89639.8,89652,90161.1,21484.2,62177.67,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6,65161.6
695254e1b68538f08ea809d5,2512/007499/ALHOSN/0047,29 Dec 2025,Completed,claim,ALHOSN,ALHOSN,146156.4,0.05,138958.11,0,7198.29,97,1395,0,185,0,137378.11,145313.5,842.9,146156.4,0,81,145425.7,730.7,106335.49,58,146156.4,146156.4,0.21,0.34,0.33,342.78,8.81,SPV2,SPV2,Completed,Sami Herbawi,Mina Beshai,0,55392.38,105541,128855.27,138624.8,142977.31,144298.51,144533.11,144836.01,145102.11,145102.11,145102.11,145425.71,18651.79,86465.2,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4,146156.4
69525500b68538f08ea80a39,2512/007500/SMDC/0160,29 Dec 2025,Completed,claim,SMDC,SMDC,15120.75,0.05,14319.57,0,801.18,15,0,0,185,0,14134.57,15043.99,76.76,15120.75,0,77,15045.25,75.5,13003.95,54,15120.75,15120.75,0.24,0.41,0.41,38.15,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,3455.97,12971.44,14684.13,14804.55,15030.34,15033.74,15033.74,15045.25,15045.25,15045.25,15045.25,15045.25,0,8829.11,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75,15120.75
695260cdb68538f08ea81dba,2512/007501/MARHABA/0122,29 Dec 2025,Executed,claim,MARHABA,MARHABA GROUP,19299.05,0.06,18204.1,0,1094.95,32,0,0,185,0,18019.1,19110.51,0,19110.51,188.54,74,19202.94,96.11,16692.24,37,19058.27,18698.63,0.28,0.51,0.26,52.14,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,9987.67,16692.01,17949.71,18483.7,18715.13,18871.66,18875.59,18890.37,18893.71,18928.28,18928.28,19202.94,8206.74,17362.17,18655.6,19058.27,19058.27,19058.27,19058.27,19058.27,19058.27,19058.27,19058.27,19058.27,19058.27
695260cdb68538f08ea81dbb,2512/007502/JULFAR/0113,29 Dec 2025,Completed,claim,JULFAR,MARHABA GROUP,17252.28,0.06,16273.47,0,978.81,17,0,0,0,0,16273.47,17206.55,45.73,17252.28,0,78,17166.52,85.76,13148.83,37,17252.28,17252.28,0.27,0.72,0.71,46.61,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,8968.85,13148.42,15493.01,16056.16,16776.88,16776.88,16800.85,16891.07,16908.82,16945.52,16945.52,17166.53,5719.49,13770.81,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28,17252.28
695260cdb68538f08ea81dbc,2512/007503/JADEEDA/0108,29 Dec 2025,Completed,claim,JADEEDA,MARHABA GROUP,8834.88,0.06,8330.27,0,504.61,11,0,0,0,0,8330.27,8766.4,68.48,8834.88,0,90,8790.41,44.47,6535,40,8834.88,8834.88,0.23,0.65,0.65,24.03,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,2515.76,6531.16,7549.09,8258.59,8338.66,8480.15,8487.28,8574.56,8574.56,8574.56,8655.21,8790.41,68.48,8622.96,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88,8834.88
695260cdb68538f08ea81dbd,2512/007504/AHD/0097,29 Dec 2025,Completed,claim,AHD,MARHABA GROUP,5440.8,0.06,5123.16,0,317.64,18,0,0,0,0,5123.16,5440.79,0.01,5440.8,0,90,5413.36,27.44,3967.54,43,5440.8,5401.02,0.23,0.61,0.53,15.13,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,797.92,3967.47,4939.74,5223.78,5270.95,5293.62,5297.83,5297.83,5297.83,5299.88,5299.88,5413.34,778.12,5102.12,5401.02,5440.8,5440.8,5440.8,5440.8,5440.8,5440.8,5440.8,5440.8,5440.8,5440.8
695260cdb68538f08ea81dbe,2512/007505/JABAL/0111,29 Dec 2025,Completed,claim,JABAL,MARHABA GROUP,3287.46,0.06,3097.54,0,189.92,21,0,0,0,0,3097.54,3287.46,0,3287.46,0,105,3270.81,16.65,2018,48,3287.46,3198.36,0.2,0.52,0.25,9.04,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,387.04,2017.78,2524.11,2872.55,3104.98,3145.84,3147.53,3148.42,3148.42,3148.42,3148.42,3270.82,42.56,3198.36,3198.36,3287.46,3287.46,3287.46,3287.46,3287.46,3287.46,3287.46,3287.46,3287.46,3287.46
695260cdb68538f08ea81dbf,2512/007506/ALDOAA/0082,29 Dec 2025,Completed,claim,ALDOAA,MARHABA GROUP,1408.81,0.06,1327.78,0,81.03,4,0,0,0,0,1327.78,1408.81,0,1408.81,0,83,1401.71,7.1,1211.87,41,1408.81,1408.81,0.25,0.63,0.66,3.86,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,468.06,1211.8,1335.84,1350.33,1351.03,1351.03,1351.03,1351.03,1351.03,1351.03,1351.03,1401.7,0,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81,1408.81
695260cdb68538f08ea81dc0,2512/007507/YAMAMAH/0069,29 Dec 2025,Completed,claim,YAMAMAH,MARHABA GROUP,926.6,0.06,873.1,0,53.5,3,0,0,0,0,873.1,926.6,0,926.6,0,80,921.88,4.72,830.24,49,926.6,926.6,0.26,0.52,0.52,2.55,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,325.42,830.25,874,887.8,891.86,892.61,893.21,893.21,893.21,894.24,894.24,921.89,431.36,431.36,926.6,926.6,926.6,926.6,926.6,926.6,926.6,926.6,926.6,926.6,926.6
69526547b68538f08ea81e36,2512/007508/FLAWLESS/0007,29 Dec 2025,Executed,claim,FLAWLESS,FLAWLESS,673092,0.04,646504.6,0,26587.4,42,0,0,185,0,646319.6,574439.7,75702.3,650142,22950,83,669726.5,3365.5,532960.5,42,643767,643767,0.16,-0.05,-0.05,1266.07,8.81,SPV2,SPV2,Completed,Sami Herbawi,Mina Beshai,0,59634.1,506569,669371.6,669726.5,669726.5,669726.5,669726.5,669726.5,669726.5,669726.5,669726.5,669726.5,0,643767,643767,643767,643767,643767,643767,643767,643767,643767,643767,643767,643767
69526c42b68538f08ea81e69,2512/007509/UAR-ALWASL/0072,29 Dec 2025,Completed,claim,UAR-ALWASL,UP AND RUNNING GROUP,100085.74,0.05,95581.56,0,4504.18,91,9836,0,185,0,85560.56,94154.64,5931.1,100085.74,0,67,99585.76,499.98,92664.5,48,100085.74,100085.74,0.23,0.39,0.39,214.48,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,51638.87,92521.19,97661.71,99068.49,99068.49,99068.49,99073.86,99276.85,99276.85,99276.85,99276.85,99585.76,3313.04,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74,100085.74
69526c42b68538f08ea81e6a,2512/007510/UAR-EGC/0064,29 Dec 2025,Completed,claim,UAR-EGC,UP AND RUNNING GROUP,20158.65,0.05,19251.43,0,907.22,42,0,0,0,0,19251.43,17040.85,3117.8,20158.65,0,67,20057.95,100.7,18723.1,46,20158.65,20158.31,0.23,0.4,0.4,43.2,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,9956.07,18695.72,19694.79,19960.05,19960.05,19960.05,19961.06,19999.34,19999.34,19999.34,19999.34,20057.95,2130.33,19306.25,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65,20158.65
69526c42b68538f08ea81e6b,2512/007511/UAR-DIFC/0068,29 Dec 2025,Completed,claim,UAR-DIFC,UP AND RUNNING GROUP,18065.33,0.05,17252.32,0,813.01,37,0,0,0,0,17252.32,13684.28,4381.05,18065.33,0,68,17975.1,90.23,16859.88,43,18065.33,18065.33,0.23,0.44,0.44,38.71,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,8313.36,16837.37,17683.01,17895.98,17895.98,17895.98,17896.79,17927.52,17927.52,17927.52,17927.52,17975.1,3374.45,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33,18065.33
69526c5cb68538f08ea81f1a,2512/007512/AFAQ/0074,29 Dec 2025,Completed,claim,AFAQ,AFAQ,399300,0.04,383727.28,0,15572.72,22,0,0,185,0,383542.28,395700,3600,399300,0,81,397303.5,1996.5,313855.4,9,399300,399300,0.16,3.07,3.08,741.56,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,97487.5,313766.9,364676.3,394359.7,395558.1,397102.4,397102.4,397102.4,397102.4,397102.4,397102.4,397303.5,399232.22,399300,399300,399300,399300,399300,399300,399300,399300,399300,399300,399300,399300
69526c78b68538f08ea81f34,2512/007513/GLOBALHOME/0079,29 Dec 2025,Completed,claim,GLOBALHOME,GLOBALHOME,36000,0.05,34380,0,1620,12,12600,0,185,0,21595,36000,0,36000,0,69,35820,180,31923.7,18,36000,36000,0.22,1.33,1.43,77.14,8.81,SPV3,SPV3,Completed,Sami Herbawi,Said A S,0,17679,31843.6,34197,35679.6,35820,35820,35820,35820,35820,35820,35820,35820,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000
69526cb0b68538f08ea81f43,2512/007514/OPENMINDS/0069,29 Dec 2025,Executed,claim,OPENMINDS,OPENMINDS,439076.71,0.04,421029.31,0,18047.4,750,0,0,185,0,420844.31,432244.89,3351.12,435596.01,3480.7,74,436881.1,2195.61,387006.04,32,435596.01,433714.55,0.19,0.42,0.36,859.4,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,192096.28,385593.34,414866.92,425258.73,428272.3,430108.28,431586.79,432367.96,432773.49,432911.9,432999.6,436881.1,165702.29,431827.1,435035.55,435596.01,435596.01,435596.01,435596.01,435596.01,435596.01,435596.01,435596.01,435596.01,435596.01
69528189b68538f08ea8226d,2512/007515/RELEAF-ALQUOZ2/0079,29 Dec 2025,Executed,claim,RELEAF-ALQUOZ2,RELEAF GROUP,22943.61,0.07,21449.35,0,1494.26,557,0,0,185,0,21264.35,20302.95,2640.66,22943.61,0,90,22828.64,114.97,15844.35,43,22929.36,22929.36,0.27,0.69,0.66,71.16,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,2077.14,15372.77,20413.46,22219.47,22621.95,22742.84,22763.98,22798.59,22818.04,22824.07,22824.07,22828.66,1190.26,22039.32,22898.58,22929.36,22929.36,22929.36,22929.36,22929.36,22929.36,22929.36,22929.36,22929.36,22929.36
69528189b68538f08ea8226e,2512/007516/RELEAF-DIP/0077,29 Dec 2025,Executed,claim,RELEAF-DIP,RELEAF GROUP,20129.71,0.06,18848.36,0,1281.35,592,0,0,0,0,18848.36,17475.11,2654.6,20129.71,0,92,20028.86,100.85,13401.17,50,20067.93,20067.93,0.25,0.53,0.52,61.02,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1904.46,12957.89,17167.21,19345.05,19724.4,19871.1,19910.64,19989.46,20019.42,20025.7,20025.7,20028.87,603.31,17218.05,19782,20067.93,20067.93,20067.93,20067.93,20067.93,20067.93,20067.93,20067.93,20067.93,20067.93
69528189b68538f08ea8226f,2512/007517/RELEAF-JABALALI/0074,29 Dec 2025,Executed,claim,RELEAF-JABALALI,RELEAF GROUP,5858.39,0.06,5494.63,0,363.76,172,0,0,0,0,5494.63,4654,1204.39,5858.39,0,95,5829.02,29.37,3615.84,50,5832.51,5832.51,0.24,0.49,0.48,17.32,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,580.21,3431.34,4735.68,5588.27,5741.3,5787.24,5797.41,5812.3,5824.8,5827.65,5827.65,5829.02,209.01,5148.5,5302.44,5832.51,5832.51,5832.51,5832.51,5832.51,5832.51,5832.51,5832.51,5832.51,5832.51
69528189b68538f08ea82270,2512/007518/RELEAF-ALQUOZ1/0065,29 Dec 2025,Completed,claim,RELEAF-ALQUOZ1,RELEAF GROUP,1598.02,0.06,1496.59,0,101.43,45,0,0,0,0,1496.59,1396.26,201.76,1598.02,0,92,1590.03,7.99,1044.04,47,1598.02,1598.02,0.25,0.61,0.58,4.83,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,170.38,996.57,1345.14,1537.96,1587.19,1588.75,1588.92,1588.92,1588.92,1588.94,1588.94,1590.01,64.77,1268.85,1542.41,1598.02,1598.02,1598.02,1598.02,1598.02,1598.02,1598.02,1598.02,1598.02,1598.02
695281c6b68538f08ea827cc,2512/007519/NEO-QUSAIS/0079,29 Dec 2025,Executed,claim,NEO-QUSAIS,NEO GROUP,32931.95,0.06,30812.4,0,2119.55,599,0,0,185,0,30627.4,29983.14,102.5,30085.64,2846.31,91,32766.89,165.06,22502.03,45,29979.86,29841.3,0.26,-0.22,-0.25,100.93,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,2663.46,22494.44,29168,31598.41,32252.42,32474.16,32525.51,32649.96,32721.14,32734.4,32761,32766.9,502.44,27989.68,29841.3,29979.86,29979.86,29979.86,29979.86,29979.86,29979.86,29979.86,29979.86,29979.86,29979.86
695281c6b68538f08ea827cd,2512/007520/NEO-DIP/0077,29 Dec 2025,Executed,claim,NEO-DIP,NEO GROUP,15874.11,0.06,14865.12,0,1008.99,451,0,0,0,0,14865.12,14606.33,0.25,14606.58,1267.53,98,15793.8,80.31,9968.56,45,14320.75,14086.41,0.24,-0.28,-0.38,48.05,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,1245.14,9965.58,13152.58,14735.09,15203.62,15376.99,15460.37,15666.67,15736.91,15754.25,15791.47,15793.8,13.73,13594.6,14086.41,14320.75,14320.75,14320.75,14320.75,14320.75,14320.75,14320.75,14320.75,14320.75,14320.75
695281c6b68538f08ea827ce,2512/007521/NEO-JABALALI/0078,29 Dec 2025,Executed,claim,NEO-JABALALI,NEO GROUP,11706.62,0.07,10942.87,0,763.75,329,0,0,0,0,10942.87,10831.98,2.97,10834.95,871.67,129,11646.78,59.84,4113.29,42,10007.72,9965.5,0.18,0,0,36.37,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,578.85,4109.93,6967.34,8924.21,9974.4,10267.29,10545.57,11094.49,11384.5,11465.05,11642.27,11646.78,116.64,9682.94,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72,10007.72
695281c6b68538f08ea827cf,2512/007522/NEO-ALQUOZ/0074,29 Dec 2025,Executed,claim,NEO-ALQUOZ,NEO GROUP,5366.34,0.06,5028.31,0,338.03,101,0,0,0,0,5028.31,5146.19,0,5146.19,220.15,90,5339.16,27.18,3725.28,48,5146.19,4905.61,0.26,0.16,-0.2,16.1,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,589.88,3723.9,4612.14,5175,5308.56,5321.64,5323.97,5329.86,5334.21,5334.95,5336.49,5339.15,0,4305.25,4905.61,5146.19,5146.19,5146.19,5146.19,5146.19,5146.19,5146.19,5146.19,5146.19,5146.19
6952824eb68538f08ea82da2,2512/007523/ABRIS/0047,29 Dec 2025,Executed,claim,ABRIS,ABRIS,21676.14,0.05,20562.9,0,1113.24,405,0,0,185,0,20377.9,20498.72,1145.42,21644.14,32,89,21566.87,109.27,14654.01,49,21644.14,20291.23,0.2,0.43,-0.1,53.01,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,4013.14,14138.07,18995.04,20757.56,21112,21288.54,21429.74,21480.06,21481.96,21481.96,21482.16,21566.87,4492.87,15722.89,19395.11,21644.14,21644.14,21644.14,21644.14,21644.14,21644.14,21644.14,21644.14,21644.14,21644.14
695284b3b68538f08ea82f4a,2512/007524/MYHEALTH/0090,29 Dec 2025,Executed,claim,MYHEALTH,MYHEALTH,225715.82,0.04,216520.23,0,9195.59,1161,99226,0,185,0,117109.23,179115.69,22697.27,201812.96,23902.86,78,224588.61,1127.21,181585.66,24,201812.96,201812.96,0.17,0,0,437.89,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,123921.15,178384.83,198528.7,207118.48,212750.37,217968.98,221534.19,221948.39,222058.69,222059.69,222059.69,224588.6,102968.76,199886.14,199970.14,201812.96,201812.96,201812.96,201812.96,201812.96,201812.96,201812.96,201812.96,201812.96,201812.96
6952851eb68538f08ea833d7,2512/007525/DISC-DHCC/0114,29 Dec 2025,Completed,claim,DISC-DHCC,DISC GROUP,23241.54,0.05,22147.81,0,1093.73,74,0,0,185,0,21962.81,23203.83,37.71,23241.54,0,92,23125.17,116.37,18892.05,46,23241.54,22864.5,0.18,0.43,0.26,52.08,8.81,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,11105.58,18843.98,20508.31,21142.58,21213.59,21213.59,21213.59,21213.59,21213.59,21213.59,21213.59,23125.17,3350,22864.5,22864.5,23241.54,23241.54,23241.54,23241.54,23241.54,23241.54,23241.54,23241.54,23241.54,23241.54
6952851eb68538f08ea833d8,2512/007526/DISC-DMCC/0113,29 Dec 2025,Completed,claim,DISC-DMCC,DISC GROUP,16552.5,0.05,15802.03,0,750.47,53,0,0,0,0,15802.03,16542.5,10,16552.5,0,70,16469.67,82.83,14951.08,48,16552.5,16552.5,0.23,0.39,0.39,35.74,0,SPV2,SPV2,Completed,Sami Herbawi,Ashly Jacob,0,9949.23,14923.55,15849.12,16055.65,16073.24,16093.24,16093.24,16096.54,16096.54,16096.54,16096.54,16469.66,600,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5,16552.5
69528560b68538f08ea8345e,2512/007527/DISC-AUH/0032,29 Dec 2025,Completed,claim,DISC-AUH,DISC-AUH,23995.2,0.05,22879.03,0,1116.17,78,0,0,185,0,22694.03,23789,206.2,23995.2,0,71,23875.5,119.7,23455.1,8,23995.2,23732.4,0.23,5.87,3.66,53.15,8.81,SPV2,SPV2,Completed,Akhtar Karim,Ashly Jacob,0,7501.76,23439.29,23635.99,23824.59,23839.99,23853.49,23855.79,23855.79,23855.79,23855.79,23855.79,23875.49,23732.4,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2,23995.2
69528582b68538f08ea834af,2512/007528/ROYALPRIVILEGE/0019,29 Dec 2025,Completed,claim,ROYALPRIVILEGE,ROYALPRIVILEGE,207300,0.04,199837.17,0,7462.83,66,42715,0,185,0,156937.17,205800,1500,207300,0,77,206263.4,1036.6,182058.9,6,207300,207300,0.15,4.46,4.47,355.37,8.81,SPV3,SPV3,Completed,Mina Beshai,Mina Beshai,0,115614.8,182017.4,194529,196967.8,197299.4,197299.4,197299.4,197299.4,197299.4,197299.4,197299.4,206263.4,207300,207300,207300,207300,207300,207300,207300,207300,207300,207300,207300,207300,207300
695293aed7b11f050fc25859,2512/007529/SALWATY/0034,29 Dec 2025,Completed,claim,SALWATY,SALWATY,64557,0.04,61974.72,0,2582.28,4,12000,0,185,0,49789.72,46337.4,18219.6,64557,0,72,64234.2,322.8,56210.5,42,64557,64557,0.18,0.39,0.39,122.97,8.81,SPV3,SPV3,Completed,Sami Herbawi,Mina Beshai,0,23883.9,55737.2,61969.5,63435.8,64234.2,64234.2,64234.2,64234.2,64234.2,64234.2,64234.2,64234.2,0,64557,64557,64557,64557,64557,64557,64557,64557,64557,64557,64557,64557
695296ccd7b11f050fc25860,2512/007530/ALRAIAA/0143,29 Dec 2025,Completed,claim,ALRAIAA,ALRAIAA,140100,0.04,134005.65,0,6094.35,94,0,0,185,0,133820.65,140100,0,140100,0,68,139399.6,700.4,124410.7,8,140100,140099.67,0.22,5.15,4.72,290.21,8.81,SPV2,SPV2,Completed,Sami Herbawi,Mina Beshai,0,72348.3,124388,136212.9,138844,138908.3,138918.4,138939.8,138939.8,138939.8,139000.3,139000.3,139399.6,138000,140100,140100,140100,140100,140100,140100,140100,140100,140100,140100,140100,140100
695296e6d7b11f050fc258c1,2512/007531/CROWNS/0067,29 Dec 2025,Completed,claim,CROWNS,CROWNS,25887.2,0.06,24424.35,0,1462.85,38,0,0,185,0,24239.35,25145,742.2,25887.2,0,80,25757.9,129.3,22043.57,41,25887.2,25887.2,0.25,0.61,0.59,69.66,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,3078.73,21921.48,25119.7,25757.9,25757.9,25757.9,25757.9,25757.9,25757.9,25757.9,25757.9,25757.9,511.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2,25887.2
695296fed7b11f050fc258ea,2512/007532/OXYGEN-PLUS/0040,29 Dec 2025,Completed,claim,OXYGEN-PLUS,OXYGEN-PLUS,30217.45,0.05,28633.21,0,1584.24,54,0,0,185,0,28448.21,29731.05,486.4,30217.45,0,88,30066.55,150.9,22242.87,45,30217.45,30217.45,0.21,0.49,0.46,75.44,8.81,SPV2,SPV2,Completed,Sami Herbawi,Mina Beshai,0,398.1,22195.76,28957.33,29615.04,29972.64,30066.54,30066.54,30066.54,30066.54,30066.54,30066.54,30066.54,0,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45,30217.45
69529724d7b11f050fc25924,2512/007533/NUAMAN/0006,29 Dec 2025,Completed,claim,NUAMAN,NUAMAN,62671.3,0.04,60007.62,0,2663.68,75,0,0,185,0,59822.62,62251.3,420,62671.3,0,116,62358.2,313.1,45406.01,16,62671.3,62671.3,0.12,1.4,1.4,126.84,8.81,SPV2,SPV2,Completed,Sami Herbawi,Mina Beshai,0,12860.73,45263.21,52286.91,53732.62,53755.92,53755.92,53817.52,54178.12,54178.12,54178.12,54178.12,62358.2,54898.7,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3,62671.3
69539c6d876e99c683acee91,2512/007534/RESCARE/0002,30 Dec 2025,Completed,claim,RESCARE,RESCARE,332740.8,0.04,318599.21,0,14141.59,29,21803,0,185,0,296611.21,304903.8,27837,332740.8,0,44,331076.9,1663.9,331076.9,90,332740.8,332740.8,0.34,0.18,0.18,673.41,8.81,SPV2,SPV2,Completed,Mina Beshai,Mina Beshai,0,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,331076.9,0,1674,1674,332740.8,332740.8,332740.8,332740.8,332740.8,332740.8,332740.8,332740.8,332740.8,332740.8
69539d8e876e99c683aceeb5,2512/007535/ALRAIAA/0144,30 Dec 2025,Completed,claim,ALRAIAA,ALRAIAA,178200,0.15,150698,0,27502,45,0,0,185,0,150513,178200,0,178200,0,68,177308.9,891.1,158197.1,18,178200,178200,1.27,20.33,20.33,1309.62,8.81,SPV3,SPV3,Completed,Sami Herbawi,Mina Beshai,0,91813.6,158168.2,173245.8,176600.7,176682.6,176695.4,176722.7,176722.7,176722.7,176799.8,176799.8,177308.9,163800,178200,178200,178200,178200,178200,178200,178200,178200,178200,178200,178200,178200
6953a1f5876e99c683acef6d,2512/007536/ALTAIE/0013,30 Dec 2025,Executed,claim,ALTAIE,ALTAIE,732053.02,0.05,695444.9,0,36608.12,1343,0,0,185,0,695259.9,720445.83,11531.19,731977.02,76,75,728392.06,3660.96,660524.38,-5,683771.2,641655.04,0.23,-0.36,0,1743.24,8.81,SPV2,SPV2,Completed,Sami Herbawi,Said A S,0,179740.81,657735.37,710926.72,727637.43,728117.79,728130.46,728130.46,728161.46,728161.46,728161.46,728161.46,728392.08,641655.04,641655.04,682239,683771.2,683771.2,683771.2,683771.2,683771.2,683771.2,683771.2,683771.2,683771.2,683771.2
6953b01a876e99c683acf580,2512/007538/NEO-REALTY/0001,30 Dec 2025,Completed,invoice,NEO-REALTY,NEO-REALTY,158724.95,0.02,155232.99,155232.99,3491.96,2,0,1000,185,0,154047.99,158724.95,0,158724.95,0,31,158724.95,0,158724.95,65,158724.95,158724.95,0.27,0.12,0.12,166.28,56.43,KKTL,KKTL,Completed,Cheryl Anne Miranda,Rany Abi Falah,0,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,0,54989,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95,158724.95
6953b44c876e99c683acfa47,2512/007540/NAHRAIN-MC1/0003,30 Dec 2025,Completed,claim,NAHRAIN-MC1,NAHRAIN-MC1,6664.38,0.05,6310.07,0,354.31,68,588,0,185,0,5537.07,5584.68,1079.7,6664.38,0,76,6631.38,33,5911.95,30,6664.38,6664.38,0.25,0.86,1.03,16.87,8.81,SPV2,SPV2,Completed,Sami Herbawi,Roy Geryess,0,1231.37,5846.84,6631.37,6631.37,6631.37,6631.37,6631.37,6631.37,6631.37,6631.37,6631.37,6631.37,3197.8,6663.53,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38,6664.38
